Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,142857,475
"(544, '2024-09-20', 'LKW', 1, 8, 1),",544,POLWSN001,DEUGIG001,2024-09-20 00:00:00,LKW,1,8,1,187,,
"(545, '2024-09-20', 'Bahn', 7, 96, 14),",545,POLWSN001,DEUHAM001,2024-09-20 00:00:00,Bahn,7,96,14,188,,
"(546, '2024-09-20', 'LKW', 3, 59, 8),",546,POLWSN001,DEUILG001,2024-09-20 00:00:00,LKW,3,59,8,189,,
"(547, '2024-09-20', 'LKW', 10, 10, 1),",547,POLWSN001,DEUKIP001,2024-09-20 00:00:00,LKW,10,10,1,190,,
"(551, '2024-09-20', 'LKW', 5, 44, 6),",551,POLWSN001,DEUNDS001,2024-09-20 00:00:00,LKW,5,44,6,191,,
"(552, '2024-09-20', 'Ship', 1, 2, 0),",552,POLWSN001,DEUNEM001,2024-09-20 00:00:00,Ship,1,2,0,192,,
"(553, '2024-09-20', 'LKW', 9, 7, 1),",553,POLWSN001,DEUNSS001,2024-09-20 00:00:00,LKW,9,7,1,193,,
"(554, '2024-09-20', 'LKW', 1, 36, 5),",554,POLWSN001,DEUNUE001,2024-09-20 00:00:00,LKW,1,36,5,194,,
"(555, '2024-09-20', 'Bahn', 33, 119, 17),",555,POLWSN001,DEUOSN002,2024-09-20 00:00:00,Bahn,33,119,17,195,,
"(557, '2024-09-20', 'Ship', 13, 60, 9),",557,POLWSN001,DEUWLZ001,2024-09-20 00:00:00,Ship,13,60,9,196,,
"(553, '2024-09-22', 'LKW', 1, 7, 1),",553,POLWSN001,DEUNSS001,2024-09-22 00:00:00,LKW,1,7,1,197,,
"(555, '2024-09-22', 'Bahn', 1, 119, 17),",555,POLWSN001,DEUOSN002,2024-09-22 00:00:00,Bahn,1,119,17,198,,
"(536, '2024-09-23', 'Bahn', 11, 12, 2),",536,POLWSN001,DEUBRV001,2024-09-23 00:00:00,Bahn,11,12,2,199,,
"(537, '2024-09-23', 'LKW', 1, 21, 3),",537,POLWSN001,DEUCAN001,2024-09-23 00:00:00,LKW,1,21,3,200,,
"(538, '2024-09-23', 'Bahn', 5, 41, 6),",538,POLWSN001,DEUDAR001,2024-09-23 00:00:00,Bahn,5,41,6,201,,
"(539, '2024-09-23', 'Bahn', 14, 170, 24),",539,POLWSN001,DEUEME002,2024-09-23 00:00:00,Bahn,14,170,24,202,,
"(540, '2024-09-23', 'Bahn', 37, 541, 77),",540,POLWSN001,DEUEME003,2024-09-23 00:00:00,Bahn,37,541,77,203,,
"(541, '2024-09-23', 'LKW', 7, 42, 6),",541,POLWSN001,DEUESS001,2024-09-23 00:00:00,LKW,7,42,6,204,,
"(542, '2024-09-23', 'LKW', 20, 38, 5),",542,POLWSN001,DEUFAB001,2024-09-23 00:00:00,LKW,20,38,5,205,,
"(543, '2024-09-23', 'LKW', 9, 48, 7),",543,POLWSN001,DEUGHU001,2024-09-23 00:00:00,LKW,9,48,7,206,,
"(544, '2024-09-23', 'LKW', 1, 8, 1),",544,POLWSN001,DEUGIG001,2024-09-23 00:00:00,LKW,1,8,1,207,,
"(545, '2024-09-23', 'Bahn', 4, 96, 14),",545,POLWSN001,DEUHAM001,2024-09-23 00:00:00,Bahn,4,96,14,208,,
"(546, '2024-09-23', 'LKW', 2, 59, 8),",546,POLWSN001,DEUILG001,2024-09-23 00:00:00,LKW,2,59,8,209,,
"(547, '2024-09-23', 'LKW', 1, 10, 1),",547,POLWSN001,DEUKIP001,2024-09-23 00:00:00,LKW,1,10,1,210,,
"(548, '2024-09-23', 'Ship', 1, 0, 0),",548,POLWSN001,DEUKT2001,2024-09-23 00:00:00,Ship,1,0,0,211,,
"(550, '2024-09-23', 'Bahn', 1, 0, 0),",550,POLWSN001,DEULEH001,2024-09-23 00:00:00,Bahn,1,0,0,212,,
"(551, '2024-09-23', 'LKW', 1, 44, 6),",551,POLWSN001,DEUNDS001,2024-09-23 00:00:00,LKW,1,44,6,213,,
"(553, '2024-09-23', 'LKW', 2, 7, 1),",553,POLWSN001,DEUNSS001,2024-09-23 00:00:00,LKW,2,7,1,214,,
"(554, '2024-09-23', 'LKW', 3, 36, 5),",554,POLWSN001,DEUNUE001,2024-09-23 00:00:00,LKW,3,36,5,215,,
"(555, '2024-09-23', 'Bahn', 15, 119, 17),",555,POLWSN001,DEUOSN002,2024-09-23 00:00:00,Bahn,15,119,17,216,,
"(556, '2024-09-23', 'LKW', 3, 2, 0),",556,POLWSN001,DEURDN001,2024-09-23 00:00:00,LKW,3,2,0,217,,
"(557, '2024-09-23', 'Ship', 10, 60, 9),",557,POLWSN001,DEUWLZ001,2024-09-23 00:00:00,Ship,10,60,9,218,,
"(558, '2024-09-23', 'LKW', 1, 38, 5),",558,POLWSN001,DEUWOB001 ,2024-09-23 00:00:00,LKW,1,38,5,219,,
"(537, '2024-09-24', 'LKW', 2, 21, 3),",537,POLWSN001,DEUCAN001,2024-09-24 00:00:00,LKW,2,21,3,220,,
"(538, '2024-09-24', 'Bahn', 4, 41, 6),",538,POLWSN001,DEUDAR001,2024-09-24 00:00:00,Bahn,4,41,6,221,,
"(539, '2024-09-24', 'Bahn', 25, 170, 24),",539,POLWSN001,DEUEME002,2024-09-24 00:00:00,Bahn,25,170,24,222,,
"(540, '2024-09-24', 'Bahn', 40, 541, 77),",540,POLWSN001,DEUEME003,2024-09-24 00:00:00,Bahn,40,541,77,223,,
"(541, '2024-09-24', 'LKW', 8, 42, 6),",541,POLWSN001,DEUESS001,2024-09-24 00:00:00,LKW,8,42,6,224,,
"(542, '2024-09-24', 'LKW', 7, 38, 5),",542,POLWSN001,DEUFAB001,2024-09-24 00:00:00,LKW,7,38,5,225,,
"(543, '2024-09-24', 'LKW', 7, 48, 7),",543,POLWSN001,DEUGHU001,2024-09-24 00:00:00,LKW,7,48,7,226,,
"(545, '2024-09-24', 'Bahn', 1, 96, 14),",545,POLWSN001,DEUHAM001,2024-09-24 00:00:00,Bahn,1,96,14,227,,
"(547, '2024-09-24', 'LKW', 2, 10, 1),",547,POLWSN001,DEUKIP001,2024-09-24 00:00:00,LKW,2,10,1,228,,
"(550, '2024-09-24', 'Bahn', 1, 0, 0),",550,POLWSN001,DEULEH001,2024-09-24 00:00:00,Bahn,1,0,0,229,,
"(551, '2024-09-24', 'LKW', 5, 44, 6),",551,POLWSN001,DEUNDS001,2024-09-24 00:00:00,LKW,5,44,6,230,,
"(553, '2024-09-24', 'LKW', 7, 7, 1),",553,POLWSN001,DEUNSS001,2024-09-24 00:00:00,LKW,7,7,1,231,,
"(554, '2024-09-24', 'LKW', 6, 36, 5),",554,POLWSN001,DEUNUE001,2024-09-24 00:00:00,LKW,6,36,5,232,,
"(555, '2024-09-24', 'Bahn', 13, 119, 17),",555,POLWSN001,DEUOSN002,2024-09-24 00:00:00,Bahn,13,119,17,233,,
"(557, '2024-09-24', 'Ship', 8, 60, 9),",557,POLWSN001,DEUWLZ001,2024-09-24 00:00:00,Ship,8,60,9,234,,
"(536, '2024-09-25', 'Bahn', 1, 12, 2),",536,POLWSN001,DEUBRV001,2024-09-25 00:00:00,Bahn,1,12,2,235,,
"(537, '2024-09-25', 'LKW', 2, 21, 3),",537,POLWSN001,DEUCAN001,2024-09-25 00:00:00,LKW,2,21,3,236,,
"(538, '2024-09-25', 'Bahn', 9, 41, 6),",538,POLWSN001,DEUDAR001,2024-09-25 00:00:00,Bahn,9,41,6,237,,
"(539, '2024-09-25', 'Bahn', 20, 170, 24),",539,POLWSN001,DEUEME002,2024-09-25 00:00:00,Bahn,20,170,24,238,,
"(540, '2024-09-25', 'Bahn', 45, 541, 77),",540,POLWSN001,DEUEME003,2024-09-25 00:00:00,Bahn,45,541,77,239,,
"(541, '2024-09-25', 'LKW', 7, 42, 6),",541,POLWSN001,DEUESS001,2024-09-25 00:00:00,LKW,7,42,6,240,,
"(542, '2024-09-25', 'LKW', 7, 38, 5),",542,POLWSN001,DEUFAB001,2024-09-25 00:00:00,LKW,7,38,5,241,,
"(543, '2024-09-25', 'LKW', 8, 48, 7),",543,POLWSN001,DEUGHU001,2024-09-25 00:00:00,LKW,8,48,7,242,,
"(544, '2024-09-25', 'LKW', 1, 8, 1),",544,POLWSN001,DEUGIG001,2024-09-25 00:00:00,LKW,1,8,1,243,,
"(545, '2024-09-25', 'Bahn', 5, 96, 14),",545,POLWSN001,DEUHAM001,2024-09-25 00:00:00,Bahn,5,96,14,244,,
"(546, '2024-09-25', 'LKW', 1, 59, 8),",546,POLWSN001,DEUILG001,2024-09-25 00:00:00,LKW,1,59,8,245,,
"(547, '2024-09-25', 'LKW', 2, 10, 1),",547,POLWSN001,DEUKIP001,2024-09-25 00:00:00,LKW,2,10,1,246,,
"(551, '2024-09-25', 'LKW', 1, 44, 6),",551,POLWSN001,DEUNDS001,2024-09-25 00:00:00,LKW,1,44,6,247,,
"(553, '2024-09-25', 'LKW', 7, 7, 1),",553,POLWSN001,DEUNSS001,2024-09-25 00:00:00,LKW,7,7,1,248,,
"(554, '2024-09-25', 'LKW', 5, 36, 5),",554,POLWSN001,DEUNUE001,2024-09-25 00:00:00,LKW,5,36,5,249,,
"(555, '2024-09-25', 'Bahn', 14, 119, 17),",555,POLWSN001,DEUOSN002,2024-09-25 00:00:00,Bahn,14,119,17,250,,
"(557, '2024-09-25', 'Ship', 3, 60, 9),",557,POLWSN001,DEUWLZ001,2024-09-25 00:00:00,Ship,3,60,9,251,,
"(537, '2024-09-26', 'LKW', 4, 21, 3),",537,POLWSN001,DEUCAN001,2024-09-26 00:00:00,LKW,4,21,3,252,,
"(538, '2024-09-26', 'Bahn', 2, 41, 6),",538,POLWSN001,DEUDAR001,2024-09-26 00:00:00,Bahn,2,41,6,253,,
"(539, '2024-09-26', 'Bahn', 24, 170, 24),",539,POLWSN001,DEUEME002,2024-09-26 00:00:00,Bahn,24,170,24,254,,
"(540, '2024-09-26', 'Bahn', 58, 541, 77),",540,POLWSN001,DEUEME003,2024-09-26 00:00:00,Bahn,58,541,77,255,,
"(541, '2024-09-26', 'LKW', 4, 42, 6),",541,POLWSN001,DEUESS001,2024-09-26 00:00:00,LKW,4,42,6,256,,
"(542, '2024-09-26', 'LKW', 6, 38, 5),",542,POLWSN001,DEUFAB001,2024-09-26 00:00:00,LKW,6,38,5,257,,
"(543, '2024-09-26', 'LKW', 13, 48, 7),",543,POLWSN001,DEUGHU001,2024-09-26 00:00:00,LKW,13,48,7,258,,
"(544, '2024-09-26', 'LKW', 5, 8, 1),",544,POLWSN001,DEUGIG001,2024-09-26 00:00:00,LKW,5,8,1,259,,
"(545, '2024-09-26', 'Bahn', 3, 96, 14),",545,POLWSN001,DEUHAM001,2024-09-26 00:00:00,Bahn,3,96,14,260,,
"(546, '2024-09-26', 'LKW', 1, 59, 8),",546,POLWSN001,DEUILG001,2024-09-26 00:00:00,LKW,1,59,8,261,,
"(547, '2024-09-26', 'LKW', 1, 10, 1),",547,POLWSN001,DEUKIP001,2024-09-26 00:00:00,LKW,1,10,1,262,,
"(551, '2024-09-26', 'LKW', 3, 44, 6),",551,POLWSN001,DEUNDS001,2024-09-26 00:00:00,LKW,3,44,6,263,,
"(553, '2024-09-26', 'LKW', 3, 7, 1),",553,POLWSN001,DEUNSS001,2024-09-26 00:00:00,LKW,3,7,1,264,,
"(554, '2024-09-26', 'LKW', 20, 36, 5),",554,POLWSN001,DEUNUE001,2024-09-26 00:00:00,LKW,20,36,5,265,,
"(555, '2024-09-26', 'Bahn', 5, 119, 17),",555,POLWSN001,DEUOSN002,2024-09-26 00:00:00,Bahn,5,119,17,266,,
"(557, '2024-09-26', 'Ship', 4, 60, 9),",557,POLWSN001,DEUWLZ001,2024-09-26 00:00:00,Ship,4,60,9,267,,
"(538, '2024-09-27', 'Bahn', 1, 41, 6),",538,POLWSN001,DEUDAR001,2024-09-27 00:00:00,Bahn,1,41,6,268,,
"(539, '2024-09-27', 'Bahn', 16, 170, 24),",539,POLWSN001,DEUEME002,2024-09-27 00:00:00,Bahn,16,170,24,269,,
"(540, '2024-09-27', 'Bahn', 79, 541, 77),",540,POLWSN001,DEUEME003,2024-09-27 00:00:00,Bahn,79,541,77,270,,
"(542, '2024-09-27', 'LKW', 9, 38, 5),",542,POLWSN001,DEUFAB001,2024-09-27 00:00:00,LKW,9,38,5,271,,
"(543, '2024-09-27', 'LKW', 12, 48, 7),",543,POLWSN001,DEUGHU001,2024-09-27 00:00:00,LKW,12,48,7,272,,
"(544, '2024-09-27', 'LKW', 2, 8, 1),",544,POLWSN001,DEUGIG001,2024-09-27 00:00:00,LKW,2,8,1,273,,
"(545, '2024-09-27', 'Bahn', 1, 96, 14),",545,POLWSN001,DEUHAM001,2024-09-27 00:00:00,Bahn,1,96,14,274,,
"(546, '2024-09-27', 'LKW', 3, 59, 8),",546,POLWSN001,DEUILG001,2024-09-27 00:00:00,LKW,3,59,8,275,,
"(547, '2024-09-27', 'LKW', 1, 10, 1),",547,POLWSN001,DEUKIP001,2024-09-27 00:00:00,LKW,1,10,1,276,,
"(550, '2024-09-27', 'Bahn', 1, 0, 0),",550,POLWSN001,DEULEH001,2024-09-27 00:00:00,Bahn,1,0,0,277,,
"(551, '2024-09-27', 'LKW', 4, 44, 6),",551,POLWSN001,DEUNDS001,2024-09-27 00:00:00,LKW,4,44,6,278,,
"(553, '2024-09-27', 'LKW', 6, 7, 1),",553,POLWSN001,DEUNSS001,2024-09-27 00:00:00,LKW,6,7,1,279,,
"(554, '2024-09-27', 'LKW', 6, 36, 5),",554,POLWSN001,DEUNUE001,2024-09-27 00:00:00,LKW,6,36,5,280,,
"(555, '2024-09-27', 'Bahn', 7, 119, 17),",555,POLWSN001,DEUOSN002,2024-09-27 00:00:00,Bahn,7,119,17,281,,
"(557, '2024-09-27', 'Ship', 8, 60, 9),",557,POLWSN001,DEUWLZ001,2024-09-27 00:00:00,Ship,8,60,9,282,,
"(536, '2024-09-30', 'Bahn', 1, 12, 2),",536,POLWSN001,DEUBRV001,2024-09-30 00:00:00,Bahn,1,12,2,283,,
"(537, '2024-09-30', 'LKW', 3, 21, 3),",537,POLWSN001,DEUCAN001,2024-09-30 00:00:00,LKW,3,21,3,284,,
"(538, '2024-09-30', 'Bahn', 5, 41, 6),",538,POLWSN001,DEUDAR001,2024-09-30 00:00:00,Bahn,5,41,6,285,,
"(539, '2024-09-30', 'Bahn', 24, 170, 24),",539,POLWSN001,DEUEME002,2024-09-30 00:00:00,Bahn,24,170,24,286,,
"(540, '2024-09-30', 'Bahn', 35, 541, 77),",540,POLWSN001,DEUEME003,2024-09-30 00:00:00,Bahn,35,541,77,287,,
"(541, '2024-09-30', 'LKW', 4, 42, 6),",541,POLWSN001,DEUESS001,2024-09-30 00:00:00,LKW,4,42,6,288,,
"(542, '2024-09-30', 'LKW', 11, 38, 5),",542,POLWSN001,DEUFAB001,2024-09-30 00:00:00,LKW,11,38,5,289,,
"(543, '2024-09-30', 'LKW', 9, 48, 7),",543,POLWSN001,DEUGHU001,2024-09-30 00:00:00,LKW,9,48,7,290,,
"(545, '2024-09-30', 'Bahn', 6, 96, 14),",545,POLWSN001,DEUHAM001,2024-09-30 00:00:00,Bahn,6,96,14,291,,
"(546, '2024-09-30', 'LKW', 2, 59, 8),",546,POLWSN001,DEUILG001,2024-09-30 00:00:00,LKW,2,59,8,292,,
"(549, '2024-09-30', 'LKW', 4, 54, 8),",549,POLWSN001,DEULBC002,2024-09-30 00:00:00,LKW,4,54,8,293,,
"(551, '2024-09-30', 'LKW', 3, 44, 6),",551,POLWSN001,DEUNDS001,2024-09-30 00:00:00,LKW,3,44,6,294,,
"(553, '2024-09-30', 'LKW', 2, 7, 1),",553,POLWSN001,DEUNSS001,2024-09-30 00:00:00,LKW,2,7,1,295,,
"(554, '2024-09-30', 'LKW', 6, 36, 5),",554,POLWSN001,DEUNUE001,2024-09-30 00:00:00,LKW,6,36,5,296,,
"(555, '2024-09-30', 'Bahn', 15, 119, 17),",555,POLWSN001,DEUOSN002,2024-09-30 00:00:00,Bahn,15,119,17,297,,
"(557, '2024-09-30', 'Ship', 1, 60, 9),",557,POLWSN001,DEUWLZ001,2024-09-30 00:00:00,Ship,1,60,9,298,,
"(536, '2024-10-01', 'Bahn', 1, 12, 2),",536,POLWSN001,DEUBRV001,2024-10-01 00:00:00,Bahn,1,12,2,299,,
"(537, '2024-10-01', 'LKW', 1, 21, 3),",537,POLWSN001,DEUCAN001,2024-10-01 00:00:00,LKW,1,21,3,300,,
"(538, '2024-10-01', 'Bahn', 4, 41, 6),",538,POLWSN001,DEUDAR001,2024-10-01 00:00:00,Bahn,4,41,6,301,,
"(539, '2024-10-01', 'Bahn', 31, 170, 24),",539,POLWSN001,DEUEME002,2024-10-01 00:00:00,Bahn,31,170,24,302,,
"(540, '2024-10-01', 'Bahn', 47, 541, 77),",540,POLWSN001,DEUEME003,2024-10-01 00:00:00,Bahn,47,541,77,303,,
"(541, '2024-10-01', 'LKW', 5, 42, 6),",541,POLWSN001,DEUESS001,2024-10-01 00:00:00,LKW,5,42,6,304,,
"(542, '2024-10-01', 'LKW', 7, 38, 5),",542,POLWSN001,DEUFAB001,2024-10-01 00:00:00,LKW,7,38,5,305,,
"(543, '2024-10-01', 'LKW', 6, 48, 7),",543,POLWSN001,DEUGHU001,2024-10-01 00:00:00,LKW,6,48,7,306,,
"(545, '2024-10-01', 'Bahn', 2, 96, 14),",545,POLWSN001,DEUHAM001,2024-10-01 00:00:00,Bahn,2,96,14,307,,
"(546, '2024-10-01', 'LKW', 4, 59, 8),",546,POLWSN001,DEUILG001,2024-10-01 00:00:00,LKW,4,59,8,308,,
"(547, '2024-10-01', 'LKW', 1, 10, 1),",547,POLWSN001,DEUKIP001,2024-10-01 00:00:00,LKW,1,10,1,309,,
"(550, '2024-10-01', 'Bahn', 1, 0, 0),",550,POLWSN001,DEULEH001,2024-10-01 00:00:00,Bahn,1,0,0,310,,
"(553, '2024-10-01', 'LKW', 4, 7, 1),",553,POLWSN001,DEUNSS001,2024-10-01 00:00:00,LKW,4,7,1,311,,
"(554, '2024-10-01', 'LKW', 2, 36, 5),",554,POLWSN001,DEUNUE001,2024-10-01 00:00:00,LKW,2,36,5,312,,
"(555, '2024-10-01', 'Bahn', 12, 119, 17),",555,POLWSN001,DEUOSN002,2024-10-01 00:00:00,Bahn,12,119,17,313,,
"(557, '2024-10-01', 'Ship', 2, 60, 9),",557,POLWSN001,DEUWLZ001,2024-10-01 00:00:00,Ship,2,60,9,314,,
"(537, '2024-10-02', 'LKW', 1, 21, 3),",537,POLWSN001,DEUCAN001,2024-10-02 00:00:00,LKW,1,21,3,315,,
"(538, '2024-10-02', 'Bahn', 3, 41, 6),",538,POLWSN001,DEUDAR001,2024-10-02 00:00:00,Bahn,3,41,6,316,,
"(539, '2024-10-02', 'Bahn', 34, 170, 24),",539,POLWSN001,DEUEME002,2024-10-02 00:00:00,Bahn,34,170,24,317,,
"(540, '2024-10-02', 'Bahn', 42, 541, 77),",540,POLWSN001,DEUEME003,2024-10-02 00:00:00,Bahn,42,541,77,318,,
"(541, '2024-10-02', 'LKW', 10, 42, 6),",541,POLWSN001,DEUESS001,2024-10-02 00:00:00,LKW,10,42,6,319,,
"(542, '2024-10-02', 'LKW', 7, 38, 5),",542,POLWSN001,DEUFAB001,2024-10-02 00:00:00,LKW,7,38,5,320,,
"(543, '2024-10-02', 'LKW', 9, 48, 7),",543,POLWSN001,DEUGHU001,2024-10-02 00:00:00,LKW,9,48,7,321,,
"(545, '2024-10-02', 'Bahn', 1, 96, 14),",545,POLWSN001,DEUHAM001,2024-10-02 00:00:00,Bahn,1,96,14,322,,
"(546, '2024-10-02', 'LKW', 2, 59, 8),",546,POLWSN001,DEUILG001,2024-10-02 00:00:00,LKW,2,59,8,323,,
"(547, '2024-10-02', 'LKW', 3, 10, 1),",547,POLWSN001,DEUKIP001,2024-10-02 00:00:00,LKW,3,10,1,324,,
"(550, '2024-10-02', 'Bahn', 1, 0, 0),",550,POLWSN001,DEULEH001,2024-10-02 00:00:00,Bahn,1,0,0,325,,
"(553, '2024-10-02', 'LKW', 6, 7, 1),",553,POLWSN001,DEUNSS001,2024-10-02 00:00:00,LKW,6,7,1,326,,
"(554, '2024-10-02', 'LKW', 4, 36, 5),",554,POLWSN001,DEUNUE001,2024-10-02 00:00:00,LKW,4,36,5,327,,
"(555, '2024-10-02', 'Bahn', 7, 119, 17),",555,POLWSN001,DEUOSN002,2024-10-02 00:00:00,Bahn,7,119,17,328,,
"(538, '2024-10-03', 'Bahn', 6, 41, 6),",538,POLWSN001,DEUDAR001,2024-10-03 00:00:00,Bahn,6,41,6,329,,
"(539, '2024-10-03', 'Bahn', 34, 170, 24),",539,POLWSN001,DEUEME002,2024-10-03 00:00:00,Bahn,34,170,24,330,,
"(540, '2024-10-03', 'Bahn', 42, 541, 77),",540,POLWSN001,DEUEME003,2024-10-03 00:00:00,Bahn,42,541,77,331,,
"(541, '2024-10-03', 'LKW', 15, 42, 6),",541,POLWSN001,DEUESS001,2024-10-03 00:00:00,LKW,15,42,6,332,,
"(542, '2024-10-03', 'LKW', 8, 38, 5),",542,POLWSN001,DEUFAB001,2024-10-03 00:00:00,LKW,8,38,5,333,,
"(543, '2024-10-03', 'LKW', 5, 48, 7),",543,POLWSN001,DEUGHU001,2024-10-03 00:00:00,LKW,5,48,7,334,,
"(545, '2024-10-03', 'Bahn', 2, 96, 14),",545,POLWSN001,DEUHAM001,2024-10-03 00:00:00,Bahn,2,96,14,335,,
"(553, '2024-10-03', 'LKW', 13, 7, 1),",553,POLWSN001,DEUNSS001,2024-10-03 00:00:00,LKW,13,7,1,336,,
"(554, '2024-10-03', 'LKW', 11, 36, 5),",554,POLWSN001,DEUNUE001,2024-10-03 00:00:00,LKW,11,36,5,337,,
"(555, '2024-10-03', 'Bahn', 2, 119, 17),",555,POLWSN001,DEUOSN002,2024-10-03 00:00:00,Bahn,2,119,17,338,,
"(536, '2024-10-04', 'Bahn', 1, 12, 2),",536,POLWSN001,DEUBRV001,2024-10-04 00:00:00,Bahn,1,12,2,339,,
"(538, '2024-10-04', 'Bahn', 9, 41, 6),",538,POLWSN001,DEUDAR001,2024-10-04 00:00:00,Bahn,9,41,6,340,,
"(539, '2024-10-04', 'Bahn', 19, 170, 24),",539,POLWSN001,DEUEME002,2024-10-04 00:00:00,Bahn,19,170,24,341,,
"(540, '2024-10-04', 'Bahn', 61, 541, 77),",540,POLWSN001,DEUEME003,2024-10-04 00:00:00,Bahn,61,541,77,342,,
"(541, '2024-10-04', 'LKW', 19, 42, 6),",541,POLWSN001,DEUESS001,2024-10-04 00:00:00,LKW,19,42,6,343,,
"(542, '2024-10-04', 'LKW', 7, 38, 5),",542,POLWSN001,DEUFAB001,2024-10-04 00:00:00,LKW,7,38,5,344,,
"(543, '2024-10-04', 'LKW', 3, 48, 7),",543,POLWSN001,DEUGHU001,2024-10-04 00:00:00,LKW,3,48,7,345,,
"(545, '2024-10-04', 'Bahn', 12, 96, 14),",545,POLWSN001,DEUHAM001,2024-10-04 00:00:00,Bahn,12,96,14,346,,
"(547, '2024-10-04', 'LKW', 1, 10, 1),",547,POLWSN001,DEUKIP001,2024-10-04 00:00:00,LKW,1,10,1,347,,
"(553, '2024-10-04', 'LKW', 10, 7, 1),",553,POLWSN001,DEUNSS001,2024-10-04 00:00:00,LKW,10,7,1,348,,
"(554, '2024-10-04', 'LKW', 12, 36, 5),",554,POLWSN001,DEUNUE001,2024-10-04 00:00:00,LKW,12,36,5,349,,
"(555, '2024-10-04', 'Bahn', 1, 119, 17),",555,POLWSN001,DEUOSN002,2024-10-04 00:00:00,Bahn,1,119,17,350,,
"(537, '2024-10-07', 'LKW', 1, 21, 3),",537,POLWSN001,DEUCAN001,2024-10-07 00:00:00,LKW,1,21,3,351,,
"(538, '2024-10-07', 'Bahn', 9, 41, 6),",538,POLWSN001,DEUDAR001,2024-10-07 00:00:00,Bahn,9,41,6,352,,
"(539, '2024-10-07', 'Bahn', 21, 170, 24),",539,POLWSN001,DEUEME002,2024-10-07 00:00:00,Bahn,21,170,24,353,,
"(540, '2024-10-07', 'Bahn', 61, 541, 77),",540,POLWSN001,DEUEME003,2024-10-07 00:00:00,Bahn,61,541,77,354,,
"(541, '2024-10-07', 'LKW', 12, 42, 6),",541,POLWSN001,DEUESS001,2024-10-07 00:00:00,LKW,12,42,6,355,,
"(542, '2024-10-07', 'LKW', 6, 38, 5),",542,POLWSN001,DEUFAB001,2024-10-07 00:00:00,LKW,6,38,5,356,,
"(543, '2024-10-07', 'LKW', 7, 48, 7),",543,POLWSN001,DEUGHU001,2024-10-07 00:00:00,LKW,7,48,7,357,,
"(544, '2024-10-07', 'LKW', 1, 8, 1),",544,POLWSN001,DEUGIG001,2024-10-07 00:00:00,LKW,1,8,1,358,,
"(545, '2024-10-07', 'Bahn', 14, 96, 14),",545,POLWSN001,DEUHAM001,2024-10-07 00:00:00,Bahn,14,96,14,359,,
"(546, '2024-10-07', 'LKW', 2, 59, 8),",546,POLWSN001,DEUILG001,2024-10-07 00:00:00,LKW,2,59,8,360,,
"(549, '2024-10-07', 'LKW', 2, 54, 8),",549,POLWSN001,DEULBC002,2024-10-07 00:00:00,LKW,2,54,8,361,,
"(553, '2024-10-07', 'LKW', 4, 7, 1),",553,POLWSN001,DEUNSS001,2024-10-07 00:00:00,LKW,4,7,1,362,,
"(554, '2024-10-07', 'LKW', 24, 36, 5),",554,POLWSN001,DEUNUE001,2024-10-07 00:00:00,LKW,24,36,5,363,,
"(555, '2024-10-07', 'Bahn', 3, 119, 17),",555,POLWSN001,DEUOSN002,2024-10-07 00:00:00,Bahn,3,119,17,364,,
"(557, '2024-10-07', 'Ship', 1, 60, 9),",557,POLWSN001,DEUWLZ001,2024-10-07 00:00:00,Ship,1,60,9,365,,
"(537, '2024-10-08', 'LKW', 2, 21, 3),",537,POLWSN001,DEUCAN001,2024-10-08 00:00:00,LKW,2,21,3,366,,
"(539, '2024-10-08', 'Bahn', 17, 170, 24),",539,POLWSN001,DEUEME002,2024-10-08 00:00:00,Bahn,17,170,24,367,,
"(540, '2024-10-08', 'Bahn', 53, 541, 77),",540,POLWSN001,DEUEME003,2024-10-08 00:00:00,Bahn,53,541,77,368,,
"(541, '2024-10-08', 'LKW', 9, 42, 6),",541,POLWSN001,DEUESS001,2024-10-08 00:00:00,LKW,9,42,6,369,,
"(542, '2024-10-08', 'LKW', 9, 38, 5),",542,POLWSN001,DEUFAB001,2024-10-08 00:00:00,LKW,9,38,5,370,,
"(543, '2024-10-08', 'LKW', 11, 48, 7),",543,POLWSN001,DEUGHU001,2024-10-08 00:00:00,LKW,11,48,7,371,,
"(545, '2024-10-08', 'Bahn', 2, 96, 14),",545,POLWSN001,DEUHAM001,2024-10-08 00:00:00,Bahn,2,96,14,372,,
"(546, '2024-10-08', 'LKW', 2, 59, 8),",546,POLWSN001,DEUILG001,2024-10-08 00:00:00,LKW,2,59,8,373,,
"(547, '2024-10-08', 'LKW', 4, 10, 1),",547,POLWSN001,DEUKIP001,2024-10-08 00:00:00,LKW,4,10,1,374,,
"(549, '2024-10-08', 'LKW', 4, 54, 8),",549,POLWSN001,DEULBC002,2024-10-08 00:00:00,LKW,4,54,8,375,,
"(551, '2024-10-08', 'LKW', 5, 44, 6),",551,POLWSN001,DEUNDS001,2024-10-08 00:00:00,LKW,5,44,6,376,,
"(553, '2024-10-08', 'LKW', 6, 7, 1),",553,POLWSN001,DEUNSS001,2024-10-08 00:00:00,LKW,6,7,1,377,,
