TABLE NAME,COLUM NAME,COLUM NAME.1,COLUM NAME.2,COLUM NAME.3,2023-12-10 00:00:00,COLUM NAME.4,COLUM NAME.5,COLUM NAME.6,COLUM NAME.7,Unnamed: 10,COLUM NAME.8,Unnamed: 12,Unnamed: 13,Unnamed: 14,COLUM NAME.9
"(98, 349, 'Tuesday-02-14', 'Saturday-09-19', true, 'Description Info: Route DEUNEM001-FRALAU001'),",98,349,DEUNEM001,FRALAU001,2023-02-14 00:00:00,2026-09-19 00:00:00,true,Lauterbourg - Walon France,8.18347,48.96319,Description Info: Route DEUNEM001-FRALAU001,OK,98 349,DEUNEM001 FRALAU001,310
"(98, 190, 'Thursday-02-09', 'Thursday-03-06', true, 'Description Info: Route DEUNEM001-HRVLUK001'),",98,190,DEUNEM001,HRVLUK001,2023-02-09 00:00:00,2025-03-06 00:00:00,true,Lagermax Lagerplatz Luka ,16.6081032,43.5146404,Description Info: Route DEUNEM001-HRVLUK001,OK,98 190,DEUNEM001 HRVLUK001,311
"(98, 191, 'Tuesday-09-26', 'Tuesday-10-21', true, 'Description Info: Route DEUNEM001-HUNBUA001'),",98,191,DEUNEM001,HUNBUA001,2023-09-26 00:00:00,2025-10-21 00:00:00,true,BudaÃ¶rs - Lagermax,18.97077,47.44662,Description Info: Route DEUNEM001-HUNBUA001,OK,98 191,DEUNEM001 HUNBUA001,312
"(98, 192, 'Wednesday-01-18', 'Saturday-04-04', true, 'Description Info: Route DEUNEM001-ITAVRN001'),",98,192,DEUNEM001,ITAVRN001,2023-01-18 00:00:00,2026-04-04 00:00:00,true,Verona - Bertani,10.93306,45.41978,Description Info: Route DEUNEM001-ITAVRN001,OK,98 192,DEUNEM001 ITAVRN001,313
"(98, 332, 'Sunday-09-24', 'Monday-05-19', true, 'Description Info: Route DEUNEM001-LUXHOW001'),",98,332,DEUNEM001,LUXHOW001,2023-09-24 00:00:00,2025-05-19 00:00:00,true,Howald - Losch,6.13016,49.57698,Description Info: Route DEUNEM001-LUXHOW001,OK,98 332,DEUNEM001 LUXHOW001,314
"(98, 193, 'Friday-04-14', 'Monday-07-01', true, 'Description Info: Route DEUNEM001-NLDLEU001'),",98,193,DEUNEM001,NLDLEU001,2023-04-14 00:00:00,2024-07-01 00:00:00,true,Leusden - Pon Logistics,5.41336,52.12079,Description Info: Route DEUNEM001-NLDLEU001,OK,98 193,DEUNEM001 NLDLEU001,315
"(98, 333, 'Sunday-12-24', 'Tuesday-10-14', true, 'Description Info: Route DEUNEM001-NLDVLI001'),",98,333,DEUNEM001,NLDVLI001,2023-12-24 00:00:00,2025-10-14 00:00:00,true,Vlissingen - Kloosterboer,3.70995,51.47588,Description Info: Route DEUNEM001-NLDVLI001,OK,98 333,DEUNEM001 NLDVLI001,316
"(98, 167, 'Friday-01-20', 'Sunday-01-25', true, 'Description Info: Route DEUNEM001-POLSRZ001'),",98,167,DEUNEM001,POLSRZ001,2023-01-20 00:00:00,2026-01-25 00:00:00,true,Swarzedz - STS,17.09652,52.39988,Description Info: Route DEUNEM001-POLSRZ001,OK,98 167,DEUNEM001 POLSRZ001,317
"(98, 224, 'Friday-04-08', 'Wednesday-10-14', true, 'Description Info: Route DEUNEM001-ROUCUT001'),",98,224,DEUNEM001,ROUCUT001,2022-04-08 00:00:00,2026-10-14 00:00:00,true,Curtici - Lagermax,21.30015,46.33131,Description Info: Route DEUNEM001-ROUCUT001,OK,98 224,DEUNEM001 ROUCUT001,318
"(98, 179, 'Wednesday-12-28', 'Wednesday-02-21', true, 'Description Info: Route DEUNEM001-SVKBTS002'),",98,179,DEUNEM001,SVKBTS002,2022-12-28 00:00:00,2024-02-21 00:00:00,true,Bratislava - Lagermax,17.18321,48.21971,Description Info: Route DEUNEM001-SVKBTS002,OK,98 179,DEUNEM001 SVKBTS002,319
"(98, 181, 'Sunday-09-03', 'Saturday-12-05', true, 'Description Info: Route DEUNEM001-SVNKOP001'),",98,181,DEUNEM001,SVNKOP001,2023-09-03 00:00:00,2026-12-05 00:00:00,true,Koper - BLG,13.7426,45.54591,Description Info: Route DEUNEM001-SVNKOP001,OK,98 181,DEUNEM001 SVNKOP001,320
"(101, 185, 'Thursday-01-19', 'Sunday-12-13', true, 'Description Info: Route DEUOSN001-AUTSWN001'),",101,185,DEUOSN001,AUTSWN001,2023-01-19 00:00:00,2026-12-13 00:00:00,true,Strasswalchen - Lagermax,13.2524,47.98514,Description Info: Route DEUOSN001-AUTSWN001,OK,101 185,DEUOSN001 AUTSWN001,321
"(101, 130, 'Friday-05-06', 'Sunday-03-08', true, 'Description Info: Route DEUOSN001-BELESK001'),",101,130,DEUOSN001,BELESK001,2022-05-06 00:00:00,2026-03-08 00:00:00,true,Erps-Kwerps (Kortenberg) - D'ieteren,4.56352,50.89092,Description Info: Route DEUOSN001-BELESK001,OK,101 130,DEUOSN001 BELESK001,322
"(101, 187, 'Thursday-01-20', 'Monday-03-03', true, 'Description Info: Route DEUOSN001-CHELPG001'),",101,187,DEUOSN001,CHELPG001,2022-01-20 00:00:00,2025-03-03 00:00:00,true,Lupfig - AMAG,8.21115,47.44898,Description Info: Route DEUOSN001-CHELPG001,OK,101 187,DEUOSN001 CHELPG001,323
"(101, 188, 'Wednesday-07-26', 'Friday-11-27', true, 'Description Info: Route DEUOSN001-CZEJNC001'),",101,188,DEUOSN001,CZEJNC001,2023-07-26 00:00:00,2026-11-27 00:00:00,true,Jenec - HÃ¶dlmayr,14.21276,50.09375,Description Info: Route DEUOSN001-CZEJNC001,OK,101 188,DEUOSN001 CZEJNC001,324
"(101, 46, 'Tuesday-11-28', 'Friday-03-13', true, 'Description Info: Route DEUOSN001-DEUBRV001'),",101,46,DEUOSN001,DEUBRV001,2023-11-28 00:00:00,2026-03-13 00:00:00,true,Bremerhaven - BLG,8.57301,53.57832,Description Info: Route DEUOSN001-DEUBRV001,OK,101 46,DEUOSN001 DEUBRV001,325
"(101, 52, 'Sunday-12-04', 'Saturday-01-24', true, 'Description Info: Route DEUOSN001-DEUDAR001'),",101,52,DEUOSN001,DEUDAR001,2022-12-04 00:00:00,2026-01-24 00:00:00,true,Darmstadt - R+H,8.62598,49.88216,Description Info: Route DEUOSN001-DEUDAR001,OK,101 52,DEUOSN001 DEUDAR001,326
"(101, 61, 'Tuesday-08-02', 'Tuesday-09-08', true, 'Description Info: Route DEUOSN001-DEUEME002'),",101,61,DEUOSN001,DEUEME002,2022-08-02 00:00:00,2026-09-08 00:00:00,true,Emden - AuÃŸenhafen,7.17683,53.33672,Description Info: Route DEUOSN001-DEUEME002,OK,101 61,DEUOSN001 DEUEME002,327
"(101, 66, 'Sunday-03-12', 'Monday-02-23', true, 'Description Info: Route DEUOSN001-DEUESS001'),",101,66,DEUOSN001,DEUESS001,2023-03-12 00:00:00,2026-02-23 00:00:00,true,Essen - Helf,7.02835,51.4988,Description Info: Route DEUOSN001-DEUESS001,OK,101 66,DEUOSN001 DEUESS001,328
"(101, 67, 'Saturday-02-05', 'Tuesday-09-16', true, 'Description Info: Route DEUOSN001-DEUFAB001'),",101,67,DEUOSN001,DEUFAB001,2022-02-05 00:00:00,2025-09-16 00:00:00,true,Wolfsburg (MLW Fallersleben) - Mosolf,10.69512,52.42378,Description Info: Route DEUOSN001-DEUFAB001,OK,101 67,DEUOSN001 DEUFAB001,329
"(101, 70, 'Saturday-01-29', 'Saturday-10-24', true, 'Description Info: Route DEUOSN001-DEUGHU001'),",101,70,DEUOSN001,DEUGHU001,2022-01-29 00:00:00,2026-10-24 00:00:00,true,Glauchau - SAT (Mosolf),12.54086,50.82872,Description Info: Route DEUOSN001-DEUGHU001,OK,101 70,DEUOSN001 DEUGHU001,330
"(101, 71, 'Friday-07-01', 'Tuesday-07-16', true, 'Description Info: Route DEUOSN001-DEUGIG001'),",101,71,DEUOSN001,DEUGIG001,2022-07-01 00:00:00,2024-07-16 00:00:00,true,Ginsheim-Gustavsburg - Frankenbach,8.33922,49.99216,Description Info: Route DEUOSN001-DEUGIG001,OK,101 71,DEUOSN001 DEUGIG001,331
"(101, 80, 'Wednesday-06-14', 'Thursday-10-09', true, 'Description Info: Route DEUOSN001-DEUHAM002'),",101,80,DEUOSN001,DEUHAM002,2023-06-14 00:00:00,2025-10-09 00:00:00,true,Hamburg - Unikai,10.01193,53.52747,Description Info: Route DEUOSN001-DEUHAM002,OK,101 80,DEUOSN001 DEUHAM002,332
"(101, 93, 'Sunday-07-16', 'Sunday-08-04', true, 'Description Info: Route DEUOSN001-DEULEH001'),",101,93,DEUOSN001,DEULEH001,2023-07-16 00:00:00,2024-08-04 00:00:00,true,Lehrte (Aligse) - CAT,9.97578,52.39472,Description Info: Route DEUOSN001-DEULEH001,OK,101 93,DEUOSN001 DEULEH001,333
"(101, 97, 'Thursday-06-09', 'Tuesday-04-22', true, 'Description Info: Route DEUOSN001-DEUNDS001'),",101,97,DEUOSN001,DEUNDS001,2022-06-09 00:00:00,2025-04-22 00:00:00,true,Neuseddin - CAT,13.00601,52.2889,Description Info: Route DEUOSN001-DEUNDS001,OK,101 97,DEUOSN001 DEUNDS001,334
"(101, 102, 'Friday-06-10', 'Sunday-04-13', true, 'Description Info: Route DEUOSN001-DEUOSN002'),",101,102,DEUOSN001,DEUOSN002,2022-06-10 00:00:00,2025-04-13 00:00:00,true,OsnabrÃ¼ck - CAT,8.09121,52.26288,Description Info: Route DEUOSN001-DEUOSN002,OK,101 102,DEUOSN001 DEUOSN002,335
"(101, 109, 'Thursday-02-10', 'Wednesday-02-28', true, 'Description Info: Route DEUOSN001-DEURKW001'),",101,109,DEUOSN001,DEURKW001,2022-02-10 00:00:00,2024-02-28 00:00:00,true,Rackwitz - SAT (Mosolf),12.38247,51.44049,Description Info: Route DEUOSN001-DEURKW001,OK,101 109,DEUOSN001 DEURKW001,336
"(101, 120, 'Tuesday-01-03', 'Sunday-10-13', true, 'Description Info: Route DEUOSN001-DEUWLZ001'),",101,120,DEUOSN001,DEUWLZ001,2023-01-03 00:00:00,2024-10-13 00:00:00,true,Wolnzach - Altmann,11.63098,48.5935,Description Info: Route DEUOSN001-DEUWLZ001,OK,101 120,DEUOSN001 DEUWLZ001,337
"(101, 195, 'Friday-03-04', 'Friday-04-25', true, 'Description Info: Route DEUOSN001-DNKVDP001'),",101,195,DEUOSN001,DNKVDP001,2022-03-04 00:00:00,2025-04-25 00:00:00,true,Vamdrup - Dansk Auto Logik,9.31196,55.43712,Description Info: Route DEUOSN001-DNKVDP001,OK,101 195,DEUOSN001 DNKVDP001,338
"(101, 154, 'Thursday-06-09', 'Saturday-05-31', true, 'Description Info: Route DEUOSN001-ESPTAR001'),",101,154,DEUOSN001,ESPTAR001,2022-06-09 00:00:00,2025-05-31 00:00:00,true,Tarragona - Berge Gefco,1.25027,41.1092,Description Info: Route DEUOSN001-ESPTAR001,OK,101 154,DEUOSN001 ESPTAR001,339
"(101, 156, 'Saturday-02-04', 'Saturday-01-25', true, 'Description Info: Route DEUOSN001-FRAA5V001'),",101,156,DEUOSN001,FRAA5V001,2023-02-04 00:00:00,2025-01-25 00:00:00,true,Avrigny - CAT,2.57828,49.38974,Description Info: Route DEUOSN001-FRAA5V001,OK,101 156,DEUOSN001 FRAA5V001,340
"(101, 192, 'Monday-10-30', 'Friday-07-31', true, 'Description Info: Route DEUOSN001-ITAVRN001'),",101,192,DEUOSN001,ITAVRN001,2023-10-30 00:00:00,2026-07-31 00:00:00,true,Verona - Bertani,10.93306,45.41978,Description Info: Route DEUOSN001-ITAVRN001,OK,101 192,DEUOSN001 ITAVRN001,341
"(101, 332, 'Friday-11-11', 'Wednesday-07-17', true, 'Description Info: Route DEUOSN001-LUXHOW001'),",101,332,DEUOSN001,LUXHOW001,2022-11-11 00:00:00,2024-07-17 00:00:00,true,Howald - Losch,6.13016,49.57698,Description Info: Route DEUOSN001-LUXHOW001,OK,101 332,DEUOSN001 LUXHOW001,342
"(101, 193, 'Tuesday-07-18', 'Saturday-10-03', true, 'Description Info: Route DEUOSN001-NLDLEU001'),",101,193,DEUOSN001,NLDLEU001,2023-07-18 00:00:00,2026-10-03 00:00:00,true,Leusden - Pon Logistics,5.41336,52.12079,Description Info: Route DEUOSN001-NLDLEU001,OK,101 193,DEUOSN001 NLDLEU001,343
"(101, 87, 'Saturday-04-22', 'Monday-08-18', true, 'Description Info: Route DEUOSN001-DEUKAS001'),",101,87,DEUOSN001,DEUKAS001,2023-04-22 00:00:00,2025-08-18 00:00:00,true,,,,Description Info: Route DEUOSN001-DEUKAS001,OK,101 87,DEUOSN001 DEUKAS001,344
"(102, 103, 'Sunday-02-19', 'Sunday-02-11', true, 'Description Info: Route DEUOSN002-DEUOSN003'),",102,103,DEUOSN002,DEUOSN003,2023-02-19 00:00:00,2024-02-11 00:00:00,true,OsnabrÃ¼ck - Kundencenter,8.0756848,52.2632066,Description Info: Route DEUOSN002-DEUOSN003,OK,102 103,DEUOSN002 DEUOSN003,345
"(116, 87, 'Monday-05-30', 'Tuesday-09-08', true, 'Description Info: Route DEUULZ001-DEUKAS001'),",116,87,DEUULZ001,DEUKAS001,2022-05-30 00:00:00,2026-09-08 00:00:00,true,Kassel-Waldau - Formel D,9.50042,51.27942,Description Info: Route DEUULZ001-DEUKAS001,OK,116 87,DEUULZ001 DEUKAS001,346
"(116, 93, 'Friday-09-16', 'Thursday-12-05', true, 'Description Info: Route DEUULZ001-DEULEH001'),",116,93,DEUULZ001,DEULEH001,2022-09-16 00:00:00,2024-12-05 00:00:00,true,Lehrte (Aligse) - CAT,9.97578,52.39472,Description Info: Route DEUULZ001-DEULEH001,OK,116 93,DEUULZ001 DEULEH001,347
"(116, 122, 'Sunday-03-26', 'Monday-08-25', true, 'Description Info: Route DEUULZ001-DEUWOB001 '),",116,122,DEUULZ001,DEUWOB001 ,2023-03-26 00:00:00,2025-08-25 00:00:00,true,Wolfsburg - Werk,10.79639,52.4354,Description Info: Route DEUULZ001-DEUWOB001 ,OK,116 122,DEUULZ001 DEUWOB001 ,348
"(117, 98, 'Sunday-04-17', 'Friday-10-16', true, 'Description Info: Route DEUWBW001-DEUNEM001'),",117,98,DEUWBW001,DEUNEM001,2022-04-17 00:00:00,2026-10-16 00:00:00,true,Neckarsulm - Audi Forum?,9.22127,49.19357,Description Info: Route DEUWBW001-DEUNEM001,OK,117 98,DEUWBW001 DEUNEM001,349
"(122, 330, 'Thursday-05-11', 'Tuesday-12-01', true, 'Description Info: Route DEUWOB001 -AUTHIT001'),",122,330,DEUWOB001 ,AUTHIT001,2023-05-11 00:00:00,2026-12-01 00:00:00,true,Hall in Tirol - GebrÃ¼der Weiss,11.4745,47.27467,Description Info: Route DEUWOB001 -AUTHIT001,OK,122 330,DEUWOB001  AUTHIT001,350
"(122, 185, 'Wednesday-09-07', 'Monday-02-12', true, 'Description Info: Route DEUWOB001 -AUTSWN001'),",122,185,DEUWOB001 ,AUTSWN001,2022-09-07 00:00:00,2024-02-12 00:00:00,true,Strasswalchen - Lagermax,13.2524,47.98514,Description Info: Route DEUWOB001 -AUTSWN001,OK,122 185,DEUWOB001  AUTSWN001,351
"(122, 186, 'Friday-01-07', 'Saturday-09-19', true, 'Description Info: Route DEUWOB001 -AUTWNR001'),",122,186,DEUWOB001 ,AUTWNR001,2022-01-07 00:00:00,2026-09-19 00:00:00,true,Wiener Neustadt - HÃ¶dlmayr,16.22249,47.79864,Description Info: Route DEUWOB001 -AUTWNR001,OK,122 186,DEUWOB001  AUTWNR001,352
"(122, 130, 'Tuesday-04-26', 'Saturday-03-23', true, 'Description Info: Route DEUWOB001 -BELESK001'),",122,130,DEUWOB001 ,BELESK001,2022-04-26 00:00:00,2024-03-23 00:00:00,true,Erps-Kwerps (Kortenberg) - D'ieteren,4.56352,50.89092,Description Info: Route DEUWOB001 -BELESK001,OK,122 130,DEUWOB001  BELESK001,353
"(122, 337, 'Thursday-04-21', 'Tuesday-08-05', true, 'Description Info: Route DEUWOB001 -BELZEE001'),",122,337,DEUWOB001 ,BELZEE001,2022-04-21 00:00:00,2025-08-05 00:00:00,true,ZeebrÃ¼gge - WWL,3.23388,51.31563,Description Info: Route DEUWOB001 -BELZEE001,OK,122 337,DEUWOB001  BELZEE001,354
"(122, 187, 'Sunday-10-01', 'Saturday-11-29', true, 'Description Info: Route DEUWOB001 -CHELPG001'),",122,187,DEUWOB001 ,CHELPG001,2023-10-01 00:00:00,2025-11-29 00:00:00,true,Lupfig - AMAG,8.21115,47.44898,Description Info: Route DEUWOB001 -CHELPG001,OK,122 187,DEUWOB001  CHELPG001,355
"(122, 188, 'Sunday-12-31', 'Monday-12-02', true, 'Description Info: Route DEUWOB001 -CZEJNC001'),",122,188,DEUWOB001 ,CZEJNC001,2023-12-31 00:00:00,2024-12-02 00:00:00,true,Jenec - HÃ¶dlmayr,14.21276,50.09375,Description Info: Route DEUWOB001 -CZEJNC001,OK,122 188,DEUWOB001  CZEJNC001,356
"(122, 46, 'Thursday-09-22', 'Thursday-04-09', true, 'Description Info: Route DEUWOB001 -DEUBRV001'),",122,46,DEUWOB001 ,DEUBRV001,2022-09-22 00:00:00,2026-04-09 00:00:00,true,Bremerhaven - BLG,8.57301,53.57832,Description Info: Route DEUWOB001 -DEUBRV001,OK,122 46,DEUWOB001  DEUBRV001,357
"(122, 49, 'Sunday-03-05', 'Sunday-06-29', true, 'Description Info: Route DEUWOB001 -DEUCAN001'),",122,49,DEUWOB001 ,DEUCAN001,2023-03-05 00:00:00,2025-06-29 00:00:00,true,Calden - DP Trading,9.37583,51.40303,Description Info: Route DEUWOB001 -DEUCAN001,OK,122 49,DEUWOB001  DEUCAN001,358
"(122, 51, 'Monday-05-23', 'Monday-06-24', true, 'Description Info: Route DEUWOB001 -DEUCUX002'),",122,51,DEUWOB001 ,DEUCUX002,2022-05-23 00:00:00,2024-06-24 00:00:00,true,Cuxhaven - BLG,8.72047,53.85896,Description Info: Route DEUWOB001 -DEUCUX002,OK,122 51,DEUWOB001  DEUCUX002,359
"(122, 52, 'Thursday-10-27', 'Saturday-06-20', true, 'Description Info: Route DEUWOB001 -DEUDAR001'),",122,52,DEUWOB001 ,DEUDAR001,2022-10-27 00:00:00,2026-06-20 00:00:00,true,Darmstadt - R+H,8.62598,49.88216,Description Info: Route DEUWOB001 -DEUDAR001,OK,122 52,DEUWOB001  DEUDAR001,360
"(122, 60, 'Sunday-02-12', 'Wednesday-02-11', true, 'Description Info: Route DEUWOB001 -DEUEME001'),",122,60,DEUWOB001 ,DEUEME001,2023-02-12 00:00:00,2026-02-11 00:00:00,true,Emden - Werk,7.16983,53.35271,Description Info: Route DEUWOB001 -DEUEME001,OK,122 60,DEUWOB001  DEUEME001,361
"(122, 61, 'Monday-04-17', 'Thursday-12-17', true, 'Description Info: Route DEUWOB001 -DEUEME002'),",122,61,DEUWOB001 ,DEUEME002,2023-04-17 00:00:00,2026-12-17 00:00:00,true,Emden - AuÃŸenhafen,7.17683,53.33672,Description Info: Route DEUWOB001 -DEUEME002,OK,122 61,DEUWOB001  DEUEME002,362
"(122, 62, 'Wednesday-08-09', 'Friday-07-24', true, 'Description Info: Route DEUWOB001 -DEUEME003'),",122,62,DEUWOB001 ,DEUEME003,2023-08-09 00:00:00,2026-07-24 00:00:00,true,Emden - Binnenhafen,7.2088,53.34623,Description Info: Route DEUWOB001 -DEUEME003,OK,122 62,DEUWOB001  DEUEME003,363
"(122, 66, 'Saturday-03-26', 'Saturday-03-02', true, 'Description Info: Route DEUWOB001 -DEUESS001'),",122,66,DEUWOB001 ,DEUESS001,2022-03-26 00:00:00,2024-03-02 00:00:00,true,Essen - Helf,7.02835,51.4988,Description Info: Route DEUWOB001 -DEUESS001,OK,122 66,DEUWOB001  DEUESS001,364
"(122, 67, 'Wednesday-01-05', 'Monday-09-08', true, 'Description Info: Route DEUWOB001 -DEUFAB001'),",122,67,DEUWOB001 ,DEUFAB001,2022-01-05 00:00:00,2025-09-08 00:00:00,true,Wolfsburg (MLW Fallersleben) - Mosolf,10.69512,52.42378,Description Info: Route DEUWOB001 -DEUFAB001,OK,122 67,DEUWOB001  DEUFAB001,365
"(122, 70, 'Thursday-09-29', 'Wednesday-11-04', true, 'Description Info: Route DEUWOB001 -DEUGHU001'),",122,70,DEUWOB001 ,DEUGHU001,2022-09-29 00:00:00,2026-11-04 00:00:00,true,Glauchau - SAT (Mosolf),12.540998,50.82845,Description Info: Route DEUWOB001 -DEUGHU001,OK,122 70,DEUWOB001  DEUGHU001,366
"(122, 71, 'Saturday-02-26', 'Saturday-03-29', true, 'Description Info: Route DEUWOB001 -DEUGIG001'),",122,71,DEUWOB001 ,DEUGIG001,2022-02-26 00:00:00,2025-03-29 00:00:00,true,Ginsheim-Gustavsburg - Frankenbach,8.33922,49.99216,Description Info: Route DEUWOB001 -DEUGIG001,OK,122 71,DEUWOB001  DEUGIG001,367
"(122, 79, 'Tuesday-07-25', 'Friday-02-07', true, 'Description Info: Route DEUWOB001 -DEUHAM001'),",122,79,DEUWOB001 ,DEUHAM001,2023-07-25 00:00:00,2025-02-07 00:00:00,true,Hamburg - BLG,9.94394,53.50578,Description Info: Route DEUWOB001 -DEUHAM001,OK,122 79,DEUWOB001  DEUHAM001,368
"(122, 80, 'Friday-04-15', 'Wednesday-10-28', true, 'Description Info: Route DEUWOB001 -DEUHAM002'),",122,80,DEUWOB001 ,DEUHAM002,2022-04-15 00:00:00,2026-10-28 00:00:00,true,Hamburg - Unikai,10.01193,53.52747,Description Info: Route DEUWOB001 -DEUHAM002,OK,122 80,DEUWOB001  DEUHAM002,369
"(122, 84, 'Monday-04-04', 'Wednesday-02-18', true, 'Description Info: Route DEUWOB001 -DEUILG001'),",122,84,DEUWOB001 ,DEUILG001,2022-04-04 00:00:00,2026-02-18 00:00:00,true,Illingen - Mosolf,8.94191,48.95471,Description Info: Route DEUWOB001 -DEUILG001,OK,122 84,DEUWOB001  DEUILG001,370
"(122, 87, 'Wednesday-03-29', 'Thursday-01-02', true, 'Description Info: Route DEUWOB001 -DEUKAS001'),",122,87,DEUWOB001 ,DEUKAS001,2023-03-29 00:00:00,2025-01-02 00:00:00,true,Kassel-Waldau - Formel D,9.50042,51.27942,Description Info: Route DEUWOB001 -DEUKAS001,OK,122 87,DEUWOB001  DEUKAS001,371
"(122, 88, 'Friday-10-06', 'Thursday-08-20', true, 'Description Info: Route DEUWOB001 -DEUKIP001'),",122,88,DEUWOB001 ,DEUKIP001,2023-10-06 00:00:00,2026-08-20 00:00:00,true,Kippenheim - Mosolf,7.83364,48.32345,Description Info: Route DEUWOB001 -DEUKIP001,OK,122 88,DEUWOB001  DEUKIP001,372
"(122, 91, 'Thursday-07-13', 'Sunday-03-22', true, 'Description Info: Route DEUWOB001 -DEULBC002'),",122,91,DEUWOB001 ,DEULBC002,2023-07-13 00:00:00,2026-03-22 00:00:00,true,LÃ¼beck (TravemÃ¼nde) - LHG Skandinavienkai,10.83853,53.93406,Description Info: Route DEUWOB001 -DEULBC002,OK,122 91,DEUWOB001  DEULBC002,373
"(122, 93, 'Sunday-08-21', 'Thursday-11-20', true, 'Description Info: Route DEUWOB001 -DEULEH001'),",122,93,DEUWOB001 ,DEULEH001,2022-08-21 00:00:00,2025-11-20 00:00:00,true,Lehrte (Aligse) - CAT,9.97465349281542,52.39468185,Description Info: Route DEUWOB001 -DEULEH001,OK,122 93,DEUWOB001  DEULEH001,374
"(122, 97, 'Monday-08-14', 'Monday-11-25', true, 'Description Info: Route DEUWOB001 -DEUNDS001'),",122,97,DEUWOB001 ,DEUNDS001,2023-08-14 00:00:00,2024-11-25 00:00:00,true,Neuseddin - CAT,13.00601,52.2889,Description Info: Route DEUWOB001 -DEUNDS001,OK,122 97,DEUWOB001  DEUNDS001,375
"(122, 99, 'Saturday-10-08', 'Thursday-07-17', true, 'Description Info: Route DEUWOB001 -DEUNSS001'),",122,99,DEUWOB001 ,DEUNSS001,2022-10-08 00:00:00,2025-07-17 00:00:00,true,Neuss - Autoterminal Neuss,6.7142,51.21054,Description Info: Route DEUWOB001 -DEUNSS001,OK,122 99,DEUWOB001  DEUNSS001,376
"(122, 100, 'Sunday-12-04', 'Friday-06-07', true, 'Description Info: Route DEUWOB001 -DEUNUE001'),",122,100,DEUWOB001 ,DEUNUE001,2022-12-04 00:00:00,2024-06-07 00:00:00,true,NÃ¼rnberg - Altmann,11.0975,49.41997,Description Info: Route DEUWOB001 -DEUNUE001,OK,122 100,DEUWOB001  DEUNUE001,377
"(122, 102, 'Tuesday-07-26', 'Monday-08-17', true, 'Description Info: Route DEUWOB001 -DEUOSN002'),",122,102,DEUWOB001 ,DEUOSN002,2022-07-26 00:00:00,2026-08-17 00:00:00,true,OsnabrÃ¼ck - CAT,8.09121,52.26288,Description Info: Route DEUWOB001 -DEUOSN002,OK,122 102,DEUWOB001  DEUOSN002,378
"(122, 105, 'Thursday-09-22', 'Sunday-03-01', true, 'Description Info: Route DEUWOB001 -DEURDN001'),",122,105,DEUWOB001 ,DEURDN001,2022-09-22 00:00:00,2026-03-01 00:00:00,true,Rehden - BTR,8.4804901,52.624975,Description Info: Route DEUWOB001 -DEURDN001,OK,122 105,DEUWOB001  DEURDN001,379
"(122, 109, 'Wednesday-10-25', 'Tuesday-05-26', true, 'Description Info: Route DEUWOB001 -DEURKW001'),",122,109,DEUWOB001 ,DEURKW001,2023-10-25 00:00:00,2026-05-26 00:00:00,true,Rackwitz - SAT (Mosolf),12.38247,51.44049,Description Info: Route DEUWOB001 -DEURKW001,OK,122 109,DEUWOB001  DEURKW001,380
"(122, 120, 'Tuesday-02-01', 'Wednesday-11-26', true, 'Description Info: Route DEUWOB001 -DEUWLZ001'),",122,120,DEUWOB001 ,DEUWLZ001,2022-02-01 00:00:00,2025-11-26 00:00:00,true,Wolnzach - Altmann,11.63098,48.5935,Description Info: Route DEUWOB001 -DEUWLZ001,OK,122 120,DEUWOB001  DEUWLZ001,381
"(122, 122, 'Wednesday-10-04', 'Wednesday-08-07', true, 'Description Info: Route DEUWOB001 -DEUWOB001 '),",122,122,DEUWOB001 ,DEUWOB001 ,2023-10-04 00:00:00,2024-08-07 00:00:00,true,Wolfsburg - Werk,10.79639,52.4354,Description Info: Route DEUWOB001 -DEUWOB001 ,CIRCULAR,122 122,DEUWOB001  DEUWOB001 ,382
"(122, 345, 'Sunday-08-20', 'Tuesday-10-08', true, 'Description Info: Route DEUWOB001 -DNKRNG001'),",122,345,DEUWOB001 ,DNKRNG001,2023-08-20 00:00:00,2024-10-08 00:00:00,true,Ringsted - Dansk Auto Logik,11.81151,55.43573,Description Info: Route DEUWOB001 -DNKRNG001,OK,122 345,DEUWOB001  DNKRNG001,383
"(122, 195, 'Sunday-02-12', 'Monday-01-13', true, 'Description Info: Route DEUWOB001 -DNKVDP001'),",122,195,DEUWOB001 ,DNKVDP001,2023-02-12 00:00:00,2025-01-13 00:00:00,true,Vamdrup - Dansk Auto Logik,9.31196,55.43712,Description Info: Route DEUWOB001 -DNKVDP001,OK,122 195,DEUWOB001  DNKVDP001,384
"(122, 154, 'Monday-06-13', 'Wednesday-09-11', true, 'Description Info: Route DEUWOB001 -ESPTAR001'),",122,154,DEUWOB001 ,ESPTAR001,2022-06-13 00:00:00,2024-09-11 00:00:00,true,Tarragona - Berge Gefco,1.25027,41.1092,Description Info: Route DEUWOB001 -ESPTAR001,OK,122 154,DEUWOB001  ESPTAR001,385
"(122, 156, 'Monday-07-10', 'Saturday-05-24', true, 'Description Info: Route DEUWOB001 -FRAA5V001'),",122,156,DEUWOB001 ,FRAA5V001,2023-07-10 00:00:00,2025-05-24 00:00:00,true,Avrigny - CAT,2.57828,49.38974,Description Info: Route DEUWOB001 -FRAA5V001,OK,122 156,DEUWOB001  FRAA5V001,386
