CODE_Origin,CODE_Destination,Date,Transport_Mode,Volume,Capacity,Daily_Capacity
Almacen 692,Almacen 642,2024-03-22,Camion,21.0,101.0,14.0
Almacen 692,Almacen 642,2024-03-23,Tren,123.0,937.0,134.0
Almacen 692,Almacen 642,2024-03-23,Camion,18.0,101.0,14.0
Almacen 692,Almacen 642,2024-03-24,Tren,122.0,937.0,134.0
Almacen 692,Almacen 642,2024-03-24,Camion,18.0,101.0,14.0
Almacen 692,Almacen 642,2024-03-25,Tren,17.0,937.0,134.0
Almacen 692,Almacen 642,2024-03-25,Camion,3.0,101.0,14.0
Almacen 692,Almacen 642,2024-03-26,Tren,12.0,937.0,134.0
Almacen 692,Almacen 642,2024-03-26,Camion,2.0,101.0,14.0
Almacen 692,Almacen 642,2024-03-27,Tren,134.0,937.0,134.0
Almacen 692,Almacen 642,2024-03-27,Camion,20.0,101.0,14.0
Almacen 692,Almacen 642,2024-03-28,Tren,124.0,937.0,134.0
Almacen 692,Almacen 642,2024-03-28,Camion,18.0,101.0,14.0
Almacen 692,Almacen 642,2024-03-29,Tren,110.0,937.0,134.0
Almacen 692,Almacen 642,2024-03-29,Camion,16.0,101.0,14.0
Almacen 692,Almacen 642,2024-03-30,Tren,114.0,937.0,134.0
Almacen 692,Almacen 642,2024-03-30,Camion,17.0,101.0,14.0
Almacen 692,Almacen 642,2024-03-31,Tren,11.0,937.0,134.0
Almacen 692,Almacen 642,2024-03-31,Camion,2.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-01,Tren,13.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-01,Camion,2.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-02,Tren,15.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-02,Camion,2.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-03,Tren,5.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-04,Tren,109.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-04,Camion,16.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-05,Tren,104.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-05,Camion,16.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-06,Tren,63.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-06,Camion,10.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-07,Tren,68.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-07,Camion,10.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-08,Tren,17.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-08,Camion,3.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-09,Tren,13.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-09,Camion,2.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-10,Tren,48.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-10,Camion,7.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-11,Tren,31.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-11,Camion,5.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-12,Tren,31.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-12,Camion,5.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-13,Tren,31.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-13,Camion,5.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-14,Tren,32.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-14,Camion,5.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-17,Tren,30.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-17,Camion,5.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-18,Tren,87.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-18,Camion,13.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-19,Tren,84.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-19,Camion,13.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-20,Tren,76.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-20,Camion,11.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-21,Tren,43.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-21,Camion,6.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-22,Tren,1.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-23,Tren,3.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-24,Tren,28.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-24,Camion,5.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-25,Tren,25.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-25,Camion,3.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-26,Tren,5.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-27,Tren,6.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-27,Camion,1.0,101.0,14.0
Almacen 692,Almacen 642,2024-04-28,Tren,6.0,937.0,134.0
Almacen 692,Almacen 642,2024-04-28,Camion,1.0,101.0,14.0
Almacen 692,Almacen 643,2024-03-21,Tren,38.0,173.0,25.0
Almacen 692,Almacen 643,2024-03-21,Camion,6.0,148.0,21.0
Almacen 692,Almacen 643,2024-03-22,Tren,38.0,173.0,25.0
Almacen 692,Almacen 643,2024-03-22,Camion,6.0,148.0,21.0
Almacen 692,Almacen 643,2024-03-23,Tren,23.0,173.0,25.0
Almacen 692,Almacen 643,2024-03-23,Camion,3.0,148.0,21.0
Almacen 692,Almacen 643,2024-03-24,Tren,26.0,173.0,25.0
Almacen 692,Almacen 643,2024-03-24,Camion,4.0,148.0,21.0
Almacen 692,Almacen 643,2024-03-25,Tren,1.0,173.0,25.0
Almacen 692,Almacen 643,2024-03-26,Tren,1.0,173.0,25.0
Almacen 692,Almacen 643,2024-03-27,Tren,19.0,173.0,25.0
Almacen 692,Almacen 643,2024-03-27,Camion,3.0,148.0,21.0
Almacen 692,Almacen 643,2024-03-28,Tren,28.0,173.0,25.0
Almacen 692,Almacen 643,2024-03-28,Camion,5.0,148.0,21.0
Almacen 692,Almacen 643,2024-03-29,Tren,24.0,173.0,25.0
Almacen 692,Almacen 643,2024-03-29,Camion,3.0,148.0,21.0
Almacen 692,Almacen 643,2024-03-30,Tren,34.0,173.0,25.0
Almacen 692,Almacen 643,2024-03-30,Camion,5.0,148.0,21.0
Almacen 692,Almacen 643,2024-03-31,Tren,1.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-01,Tren,1.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-03,Tren,2.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-04,Tren,42.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-04,Camion,6.0,148.0,21.0
Almacen 692,Almacen 643,2024-04-05,Tren,40.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-05,Camion,6.0,148.0,21.0
Almacen 692,Almacen 643,2024-04-06,Tren,22.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-06,Camion,3.0,148.0,21.0
Almacen 692,Almacen 643,2024-04-07,Tren,13.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-07,Camion,2.0,148.0,21.0
Almacen 692,Almacen 643,2024-04-10,Tren,4.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-18,Tren,13.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-18,Camion,2.0,148.0,21.0
Almacen 692,Almacen 643,2024-04-19,Tren,13.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-19,Camion,2.0,148.0,21.0
Almacen 692,Almacen 643,2024-04-20,Tren,16.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-20,Camion,2.0,148.0,21.0
Almacen 692,Almacen 643,2024-04-21,Tren,9.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-21,Camion,1.0,148.0,21.0
Almacen 692,Almacen 643,2024-04-24,Tren,3.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-25,Tren,3.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-26,Tren,1.0,173.0,25.0
Almacen 692,Almacen 643,2024-04-28,Tren,1.0,173.0,25.0
Almacen 692,Almacen 647,2024-03-21,Camion,24.0,70.0,10.0
Almacen 692,Almacen 647,2024-03-22,Camion,10.0,70.0,10.0
Almacen 692,Almacen 647,2024-03-23,Camion,6.0,70.0,10.0
Almacen 692,Almacen 647,2024-03-24,Camion,17.0,70.0,10.0
Almacen 692,Almacen 647,2024-03-26,Camion,1.0,70.0,10.0
Almacen 692,Almacen 647,2024-03-27,Camion,17.0,70.0,10.0
Almacen 692,Almacen 647,2024-03-28,Camion,11.0,70.0,10.0
Almacen 692,Almacen 647,2024-03-29,Camion,15.0,70.0,10.0
Almacen 692,Almacen 647,2024-03-30,Camion,6.0,70.0,10.0
Almacen 692,Almacen 647,2024-04-04,Camion,6.0,70.0,10.0
Almacen 692,Almacen 647,2024-04-05,Camion,7.0,70.0,10.0
Almacen 692,Almacen 647,2024-04-06,Camion,3.0,70.0,10.0
Almacen 692,Almacen 647,2024-04-07,Camion,2.0,70.0,10.0
Almacen 692,Almacen 647,2024-04-10,Camion,1.0,70.0,10.0
Almacen 692,Almacen 647,2024-04-13,Camion,1.0,70.0,10.0
Almacen 692,Almacen 647,2024-04-18,Camion,3.0,70.0,10.0
Almacen 692,Almacen 647,2024-04-19,Camion,5.0,70.0,10.0
Almacen 692,Almacen 647,2024-04-20,Camion,8.0,70.0,10.0
Almacen 692,Almacen 647,2024-04-21,Camion,3.0,70.0,10.0
Almacen 692,Almacen 647,2024-04-25,Camion,2.0,70.0,10.0
Almacen 692,Almacen 649,2024-03-21,Camion,5.0,31.0,4.0
Almacen 692,Almacen 649,2024-03-22,Camion,3.0,31.0,4.0
Almacen 692,Almacen 649,2024-03-24,Camion,9.0,31.0,4.0
Almacen 692,Almacen 649,2024-03-27,Camion,5.0,31.0,4.0
Almacen 692,Almacen 649,2024-03-28,Camion,2.0,31.0,4.0
Almacen 692,Almacen 649,2024-03-29,Camion,3.0,31.0,4.0
Almacen 692,Almacen 649,2024-03-30,Camion,3.0,31.0,4.0
Almacen 692,Almacen 649,2024-04-04,Camion,6.0,31.0,4.0
Almacen 692,Almacen 649,2024-04-05,Camion,9.0,31.0,4.0
Almacen 692,Almacen 649,2024-04-06,Camion,1.0,31.0,4.0
Almacen 692,Almacen 649,2024-04-18,Camion,2.0,31.0,4.0
Almacen 692,Almacen 649,2024-04-19,Camion,4.0,31.0,4.0
Almacen 692,Almacen 649,2024-04-20,Camion,2.0,31.0,4.0
Almacen 692,Almacen 649,2024-04-21,Camion,2.0,31.0,4.0
Almacen 692,Almacen 653,2024-03-21,Camion,8.0,35.0,5.0
Almacen 692,Almacen 653,2024-03-22,Camion,5.0,35.0,5.0
Almacen 692,Almacen 653,2024-03-23,Camion,9.0,35.0,5.0
Almacen 692,Almacen 653,2024-03-24,Camion,8.0,35.0,5.0
Almacen 692,Almacen 653,2024-03-27,Camion,7.0,35.0,5.0
Almacen 692,Almacen 653,2024-03-28,Camion,10.0,35.0,5.0
Almacen 692,Almacen 653,2024-03-29,Camion,4.0,35.0,5.0
Almacen 692,Almacen 653,2024-03-30,Camion,7.0,35.0,5.0
Almacen 692,Almacen 653,2024-03-31,Camion,1.0,35.0,5.0
Almacen 692,Almacen 653,2024-04-04,Camion,3.0,35.0,5.0
Almacen 692,Almacen 653,2024-04-05,Camion,6.0,35.0,5.0
Almacen 692,Almacen 653,2024-04-06,Camion,3.0,35.0,5.0
Almacen 692,Almacen 653,2024-04-18,Camion,4.0,35.0,5.0
Almacen 692,Almacen 653,2024-04-19,Camion,4.0,35.0,5.0
Almacen 692,Almacen 653,2024-04-20,Camion,2.0,35.0,5.0
Almacen 692,Almacen 653,2024-04-21,Camion,3.0,35.0,5.0
Almacen 692,Almacen 663,2024-03-21,Tren,15.0,78.0,11.0
Almacen 692,Almacen 663,2024-03-21,Camion,3.0,7.0,1.0
Almacen 692,Almacen 663,2024-03-22,Tren,7.0,78.0,11.0
Almacen 692,Almacen 663,2024-03-22,Camion,2.0,7.0,1.0
Almacen 692,Almacen 663,2024-03-23,Tren,4.0,78.0,11.0
Almacen 692,Almacen 663,2024-03-23,Camion,1.0,7.0,1.0
Almacen 692,Almacen 663,2024-03-24,Tren,6.0,78.0,11.0
Almacen 692,Almacen 663,2024-03-24,Camion,1.0,7.0,1.0
Almacen 692,Almacen 663,2024-03-27,Tren,6.0,78.0,11.0
Almacen 692,Almacen 663,2024-03-27,Camion,1.0,7.0,1.0
Almacen 692,Almacen 663,2024-03-29,Tren,1.0,78.0,11.0
Almacen 692,Almacen 663,2024-03-30,Tren,2.0,78.0,11.0
Almacen 692,Almacen 663,2024-04-04,Tren,2.0,78.0,11.0
Almacen 692,Almacen 663,2024-04-04,Camion,1.0,7.0,1.0
Almacen 692,Almacen 663,2024-04-05,Tren,2.0,78.0,11.0
Almacen 692,Almacen 663,2024-04-05,Camion,1.0,7.0,1.0
Almacen 692,Almacen 663,2024-04-06,Tren,1.0,78.0,11.0
Almacen 692,Almacen 663,2024-04-07,Tren,2.0,78.0,11.0
Almacen 692,Almacen 663,2024-04-18,Tren,2.0,78.0,11.0
Almacen 692,Almacen 663,2024-04-19,Tren,1.0,78.0,11.0
Almacen 692,Almacen 663,2024-04-20,Tren,2.0,78.0,11.0
Almacen 692,Almacen 663,2024-04-21,Tren,1.0,78.0,11.0
Almacen 692,Almacen 663,2024-04-24,Tren,1.0,78.0,11.0
Almacen 692,Almacen 664,2024-03-21,Tren,12.0,47.0,7.0
Almacen 692,Almacen 664,2024-03-21,Camion,3.0,7.0,1.0
Almacen 692,Almacen 664,2024-03-22,Tren,7.0,47.0,7.0
Almacen 692,Almacen 664,2024-03-22,Camion,1.0,7.0,1.0
Almacen 692,Almacen 664,2024-03-23,Tren,3.0,47.0,7.0
Almacen 692,Almacen 664,2024-03-23,Camion,1.0,7.0,1.0
Almacen 692,Almacen 664,2024-03-24,Tren,2.0,47.0,7.0
Almacen 692,Almacen 664,2024-03-24,Camion,1.0,7.0,1.0
Almacen 692,Almacen 664,2024-03-26,Tren,1.0,47.0,7.0
Almacen 692,Almacen 664,2024-03-27,Tren,2.0,47.0,7.0
Almacen 692,Almacen 664,2024-03-27,Camion,1.0,7.0,1.0
Almacen 692,Almacen 664,2024-03-28,Tren,2.0,47.0,7.0
Almacen 692,Almacen 664,2024-03-28,Camion,1.0,7.0,1.0
Almacen 692,Almacen 664,2024-03-29,Tren,2.0,47.0,7.0
Almacen 692,Almacen 664,2024-03-29,Camion,1.0,7.0,1.0
Almacen 692,Almacen 664,2024-03-30,Tren,2.0,47.0,7.0
Almacen 692,Almacen 664,2024-04-04,Tren,2.0,47.0,7.0
Almacen 692,Almacen 664,2024-04-05,Tren,1.0,47.0,7.0
Almacen 692,Almacen 664,2024-04-07,Tren,1.0,47.0,7.0
Almacen 692,Almacen 664,2024-04-18,Tren,1.0,47.0,7.0
Almacen 692,Almacen 664,2024-04-19,Tren,1.0,47.0,7.0
Almacen 692,Almacen 664,2024-04-21,Tren,1.0,47.0,7.0
Almacen 692,Almacen 669,2024-03-21,Camion,8.0,58.0,8.0
Almacen 692,Almacen 669,2024-03-22,Camion,2.0,58.0,8.0
